time,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,is_fraud
1215358,PAYMENT,9.43,4676.73,4677.2456687986605,432.51,381.84277070118196,1
558981,PAYMENT,4.11,3425.86,3440.4000341084743,6584.73,6571.065733273288,1
2043321,TRANSFER,25.13,571.2,576.2191389389836,236.12,249.19338976203306,1
108944,CASH_OUT,3.22,7021.26,7083.34917671355,554.82,593.2602018442122,1
1797519,PAYMENT,68.56,3102.63,3080.7368885230985,6032.39,6194.565748007738,1
2042754,PAYMENT,48.28,2393.02,2421.0422171230043,1368.98,1399.9392454573258,1
2344724,CASH_OUT,18.1,462.11,390.8090014158412,5845.27,5862.442428098177,1
1958691,PAYMENT,10.38,443.35,365.89974145106083,2446.49,2371.3839726871843,1
197097,PAYMENT,16.1,3777.66,3844.418727816887,213.06,227.11879200047298,1
2385365,CASH_OUT,5.97,490.2,512.3544269493551,1010.48,1074.1892631112103,1
1953341,PAYMENT,18.31,608.15,536.6392554059,292.01,428.46325374563787,1
973737,DEBIT,0.66,6221.25,6206.612707527111,3233.33,3216.0223534529346,1
1133387,PAYMENT,22.34,2862.65,2867.161133850514,4557.22,4615.400464118657,1
1238697,CASH_OUT,23.04,1288.57,1263.1774013428542,2668.31,2749.2252589565246,1
2477324,PAYMENT,55.38,3655.24,3630.480794396083,2209.07,2192.5330195645506,1
1867829,DEBIT,28.78,1162.82,1075.3095991426785,1098.09,1197.7995204087974,1
2017807,PAYMENT,64.9,3297.47,3231.0616322262154,4233.48,4258.0306461124055,1
454151,CASH_OUT,38.72,502.97,470.1310365701241,3599.74,3651.689218834372,1
1504314,TRANSFER,69.67,1145.74,1040.7350981635138,2195.23,2201.755577758397,1
1244199,PAYMENT,466.71,2767.33,2286.454181824727,746.57,1194.9551998560728,1
695532,PAYMENT,33.25,33.25,0.0,1609.76,1558.6027151692847,1
295866,CASH_OUT,25.05,2272.71,2192.1907013735786,774.73,813.1060575364396,1
797057,PURCHASE,83.47,3998.78,3884.438059782348,2185.79,2346.001073748888,1
198237,PAYMENT,11.45,9082.88,9080.978530343897,750.38,763.4722772830278,1
2042589,PAYMENT,17.41,7939.7,7873.562514396715,650.06,595.3690919043999,1
960811,DEBIT,33.29,2669.75,2602.715747079999,230.91,247.27973107342837,1
1805518,PAYMENT,21.91,1842.19,1735.1342302392702,280.12,312.71090011757235,1
1332559,PURCHASE,21.79,214.72,264.9448474402993,1304.94,1319.4468672767464,1
2146674,TRANSFER,59.13,2929.29,2916.461065489274,1140.76,1233.827515307549,1
2327385,CASH_OUT,2.62,4858.94,4916.558478219426,6132.88,6236.280077243359,1
2495254,PAYMENT,230.48,528.11,315.68330957436916,2369.74,2597.2774917167567,1
1421969,PAYMENT,35.98,6912.33,6891.072011722608,1828.74,1858.207573938257,1
2104637,CASH_OUT,12.42,6809.29,6786.311982881222,3902.87,3879.231419858926,1
1473247,PURCHASE,141.69,2214.93,2138.253048318312,965.47,1158.6662192157148,1
1815920,PURCHASE,22.74,3395.65,3374.089870130403,4211.08,4329.3537485292745,0
1982847,PAYMENT,23.47,185.85,64.36476987194987,1117.42,1131.3981333942243,1
2209853,PAYMENT,15.52,1909.55,1797.3843339211876,2350.2,2378.4516133181587,1
207352,PAYMENT,116.89,328.52,229.80213512212117,792.84,917.8617619886757,1
1675502,DEBIT,19.86,333.91,266.07039600608414,4340.2,4321.647950255843,1
184514,PAYMENT,10.28,3837.61,3832.1990997395505,4749.99,4796.9011804061965,1
2542245,PAYMENT,66.59,184.12,155.474285742821,6208.29,6272.854427167259,1
798658,PAYMENT,83.06,3476.5,3351.962632255395,143.9,238.31245145778988,1
1857596,PAYMENT,138.09,1558.43,1405.3606548871887,2824.21,3010.591783314501,1
1258624,PURCHASE,42.96,6253.62,6197.49805078322,2099.5,2126.124262228406,1
1735645,TRANSFER,79.48,3657.02,3534.209758870563,3218.08,3302.249191040999,1
2134171,PAYMENT,14.72,2732.98,2646.802786474539,2908.59,2887.0390093375295,1
962452,PAYMENT,68.78,2290.97,2167.5698056648316,1217.9,1232.0953774531326,1
1310073,PAYMENT,48.96,528.47,404.8281313700577,1712.73,1767.75657646275,1
589421,PAYMENT,37.96,1849.15,1802.3041688703795,1947.83,1996.1754942370426,1
1770394,PAYMENT,3.1,2163.68,2151.017442287142,3834.1,3883.355992713011,1
2476899,CASH_OUT,12.61,3989.69,3950.736798508789,1657.75,1632.1950581643143,1
2255750,PAYMENT,19.01,2618.06,2528.046065641123,4571.19,4537.707231590804,1
1818036,PAYMENT,38.01,1099.68,1116.936830651399,151.89,278.77875481988275,1
2089934,PAYMENT,358.13,3776.34,3387.0797249032735,4206.86,4571.549363749966,1
1541326,CASH_OUT,56.32,616.2,688.2105545294216,540.57,528.0355479551,1
2514399,TRANSFER,7.6,57.41,93.06869921802328,4575.41,4580.238886651672,1
468758,CASH_OUT,11.29,1308.14,1193.7392915207902,1677.98,1656.4267953777235,1
955205,TRANSFER,106.47,946.01,901.2617486765896,2076.84,2201.2215474590726,1
2471895,CASH_OUT,10.71,328.37,282.537525146966,2071.55,2061.3920500758504,1
2123091,PAYMENT,68.2,5482.22,5367.67359527146,2692.79,2822.8358165924683,1
966649,PURCHASE,23.12,1197.47,1160.747026418866,621.45,579.5706392560327,1
786635,PAYMENT,16.45,3596.48,3636.7199064929628,2579.19,2659.555648768631,1
934048,PAYMENT,10.9,3408.22,3423.4891333422324,1004.28,1052.3354130240753,1
1864071,CASH_OUT,0.52,4233.3,4241.903666649001,183.54,200.20133649520466,1
528036,PAYMENT,38.39,3924.15,3844.665768646441,5035.23,5125.343057274718,1
1427989,PURCHASE,5.68,2367.18,2408.6560774424706,1695.08,1761.534203917378,1
2032709,PAYMENT,3.66,615.53,562.6669844463471,2284.58,2288.307110921667,1
867196,DEBIT,27.04,11.02,36.1244057615031,182.58,291.1021459006481,1
1200532,DEBIT,69.09,1391.91,1339.477223550641,5128.72,5228.701997673152,1
999074,PURCHASE,2.62,114.73,82.32490714810268,771.52,746.7545346450817,1
464462,PURCHASE,66.96,1265.12,1304.435872931673,2852.11,2851.736031503655,1
674619,DEBIT,6.79,3960.69,3999.502762137176,236.36,296.85034043475616,1
2444975,CASH_OUT,43.76,325.5,309.6717331783754,2095.51,2139.2415960669036,1
1176792,PAYMENT,40.24,2891.74,2856.66687777335,2701.14,2651.804195476175,1
1968183,PAYMENT,15.67,2526.62,2453.7626557301537,678.54,710.8837219693339,1
1816250,CASH_OUT,20.82,6872.58,6853.650905425892,5471.32,5479.23729476686,1
2272759,PURCHASE,12.49,423.48,491.2012893620707,4313.86,4292.834485201363,1
409319,CASH_OUT,27.56,4956.99,4860.552239641421,4663.14,4741.156112776849,1
2449308,PURCHASE,27.27,684.2,685.2941299478993,4165.22,4153.104124672865,1
274535,DEBIT,6.63,1212.5,1275.585330376544,3223.78,3207.741108606556,1
946405,PAYMENT,3.94,5107.68,5175.956377302498,1914.51,1907.6620621610318,1
2480017,PAYMENT,67.36,2460.33,2347.9656163740233,915.11,1033.3110521898811,1
621825,PAYMENT,25.66,6371.78,6318.874806084482,3177.19,3144.1257535227915,1
917472,PAYMENT,57.04,605.6,553.6061381868594,773.99,799.3940515574322,1
2278581,TRANSFER,8.98,5606.4,5620.112344697607,1425.0,1455.2392315472268,1
2004517,PURCHASE,7.47,666.53,723.1463143260162,3311.53,3343.801675112412,1
821935,CASH_OUT,5.96,5705.36,5689.343129167857,4140.14,4089.7938830472244,1
2062362,PAYMENT,16.17,4019.82,4050.9318993951542,806.48,802.9515920390529,1
2007338,PAYMENT,26.55,3719.7,3564.950711519353,3175.1,3195.7839795282057,1
588574,PAYMENT,10.46,4018.64,3994.8805297962194,2912.4,2937.258676493818,1
2434138,TRANSFER,131.34,1380.39,1296.2844611658775,972.17,1093.0231372971414,1
104927,PAYMENT,9.29,6400.85,6433.23486680423,483.79,570.0182559006535,1
1849916,PAYMENT,27.07,4596.53,4521.547077898853,1874.21,1896.3527393052766,1
2582985,PAYMENT,6.96,4474.76,4519.125141557657,4974.87,5057.28873875046,1
2396524,PAYMENT,8.96,2364.96,2284.9899289279833,463.12,448.8330207077306,1
23386,PURCHASE,18.11,2041.0,2082.7122543386427,2544.14,2482.2101019272272,1
1226402,PAYMENT,7.4,2202.94,2185.3233268022614,4421.92,4554.864540766164,1
1339022,PAYMENT,22.36,3078.37,3033.4433652546313,6136.7,6154.717780766777,1
1371535,PAYMENT,34.07,8098.41,8049.436790033024,2067.07,2119.6212839578366,1
252156,PAYMENT,74.59,2798.13,2742.492000307184,3799.16,3801.24227818328,1
849776,CASH_OUT,5.5,1138.25,1236.7686647805078,3808.54,3827.136845686148,1
953122,CASH_OUT,24.57,3401.87,3438.2050628075995,2027.68,2093.3284347605777,1
469450,PAYMENT,18.65,5772.57,5696.561338565403,612.29,573.6589359218593,1
323258,CASH_OUT,2.19,7125.69,7071.434658033582,3277.66,3272.7200262866927,1
2345876,PAYMENT,5.18,1679.3,1578.8298468156145,6163.33,6165.482942889269,1
2298354,CASH_OUT,35.51,1401.24,1381.1733837184195,2022.47,1993.9267446863555,1
114589,PAYMENT,3.96,2234.06,2221.6230629016427,2554.53,2639.719389121957,1
1193982,PAYMENT,18.39,189.97,202.94878962473248,5110.23,4994.818836940989,1
619003,CASH_OUT,1.57,3298.44,3271.820300187972,1556.61,1451.2501336691007,1
193839,DEBIT,17.75,2571.58,2534.005467277747,3281.37,3304.4357544461627,1
2460450,CASH_OUT,1.71,8142.66,8068.34522160002,1655.03,1606.9953221065557,1
506453,PAYMENT,9.72,930.0,975.4474936163624,2640.42,2683.9952798974446,1
2354590,PAYMENT,11.88,2361.08,2319.1022838818985,3164.21,3158.8081224267776,1
2524055,PURCHASE,23.28,3026.43,2961.369387100291,3517.37,3560.574170206633,1
445872,PAYMENT,14.83,5387.43,5420.928575142097,1866.65,1813.127826429631,1
2507743,PAYMENT,4.56,2800.14,2721.793512496633,401.44,386.123945410622,0
1555811,PAYMENT,4.66,1204.31,1227.1347290977822,1984.2,1966.73390526143,0
882894,PAYMENT,2.9,3265.41,3224.103014479199,3471.34,3591.4418415410287,1
1656042,PAYMENT,25.73,5381.13,5349.6038851074645,384.02,387.1025790392375,1
1990073,PAYMENT,24.41,684.09,562.9404628151267,1266.62,1176.5602473887486,0
2536655,PAYMENT,44.85,4400.1,4384.125958482833,4832.57,4932.475998939886,1
753492,PURCHASE,11.02,2762.75,2854.231463384333,5728.95,5727.76108554261,1
96393,PAYMENT,2.51,2285.45,2219.789563948163,1595.93,1611.9131564964473,1
1910332,PAYMENT,13.75,80.04,124.04005221492486,3003.05,2999.533161468711,1
2498578,TRANSFER,20.35,1333.27,1310.554667700219,2439.45,2395.9877724232906,1
1478081,TRANSFER,4.96,3315.72,3337.4902029241352,3949.85,4020.1577809550354,1
1570889,PAYMENT,5.56,727.47,662.9082242689076,2016.82,1973.482444342299,1
2399146,DEBIT,34.51,937.86,851.7492062132225,5164.93,5125.322725653038,1
1545491,PAYMENT,22.66,1060.39,1042.1029735909153,1435.94,1482.1160906412504,1
637999,DEBIT,78.21,2842.76,2753.7290080517323,1664.59,1750.585623688389,1
739538,PAYMENT,158.62,3467.81,3316.6434870544454,325.87,537.9588516175339,1
1059670,PAYMENT,3.31,1796.93,1720.4389560278378,314.66,331.9931955269222,1
1922967,DEBIT,12.15,7445.37,7463.741187810935,3167.86,3176.251821844566,1
950922,TRANSFER,23.3,3102.02,3098.1378558794613,4801.6,4870.282536072154,0
1840749,PAYMENT,31.07,3139.12,3163.3451278414746,4742.95,4691.628090779384,1
1684449,PAYMENT,67.97,3522.2,3470.055653879062,3134.87,3193.755262163898,1
465590,PAYMENT,48.15,1688.58,1753.214769478943,2477.72,2478.5433404339883,1
1559067,TRANSFER,78.74,2750.14,2771.778669175873,2487.95,2579.3429011016437,1
1433284,PAYMENT,21.62,1470.45,1449.6907465226486,3335.45,3397.8550606134554,1
1117374,PAYMENT,9.45,3856.42,3845.855783221578,2467.47,2490.864122572385,1
2298756,PAYMENT,208.5,1714.64,1464.6363457275156,2888.39,3132.328832242612,1
2207282,CASH_OUT,24.14,2008.77,1916.833207626113,2193.74,2279.8281250527734,1
30257,DEBIT,15.03,4692.45,4666.027422563813,341.35,381.55129021063647,1
407427,CASH_OUT,5.55,2281.07,2243.323482480331,4865.96,4908.574852203477,1
985257,PAYMENT,24.32,6322.89,6259.298914580908,2004.45,2122.4998218664145,1
1101267,PURCHASE,67.05,5553.45,5503.969365956906,2779.64,2978.676612868582,1
2055845,CASH_OUT,11.02,1887.99,1798.1733949486684,109.73,112.9060736670607,1
1652632,DEBIT,17.11,2528.41,2452.174885515779,1229.84,1199.9479944390189,1
418829,PAYMENT,27.09,2931.97,2806.2927923322086,2233.34,2131.4678235075085,1
543898,PAYMENT,35.4,6535.87,6432.843059524159,2130.67,2262.3081904619976,1
1546933,CASH_OUT,14.71,2579.77,2534.8654908497465,3042.15,3028.4451990258262,1
325329,PAYMENT,12.52,1695.38,1723.2638671797038,4139.61,4175.262746652407,1
1227222,TRANSFER,10.88,3333.31,3419.069922328053,3400.35,3444.2323196275697,1
1041482,DEBIT,5.32,5023.8,4932.108113372548,179.66,225.25243515363772,1
1566996,DEBIT,7.97,1023.0,1058.8852073408689,1378.08,1373.506639292143,1
1543812,PURCHASE,7.72,1526.01,1470.1251121313087,1451.5,1498.9502045800225,1
1951144,CASH_OUT,3.16,4855.81,4860.817339617339,697.48,727.7462767577238,1
865256,PAYMENT,66.12,5900.02,5862.739541008858,1840.66,1872.8792447941032,0
1995957,PAYMENT,30.92,7594.9,7634.25596236008,349.65,461.890830022154,1
917,PAYMENT,23.82,3708.66,3804.6362196636223,3110.3,3167.96249044882,1
851007,TRANSFER,96.11,4676.03,4632.051417220254,2926.2,2958.120755395764,1
279143,PAYMENT,47.53,2281.82,2210.5405657353635,2956.75,2985.7005315200313,1
262091,PAYMENT,7.79,502.07,417.3523188960358,4627.47,4615.558247920807,1
1503637,TRANSFER,82.11,1238.82,1168.3297904080764,1118.35,1171.9558497023818,1
403157,CASH_OUT,64.5,1507.63,1475.4239640114452,555.06,650.1237132921256,1
1945692,PURCHASE,5.25,2113.59,2050.598774754934,1037.91,1107.7172073886047,1
2156973,CASH_OUT,59.34,4193.33,4172.777104257912,5706.2,5710.826643418893,1
249265,CASH_OUT,11.47,770.21,737.345458965982,2060.6,2054.213572766197,1
2534803,TRANSFER,66.46,170.63,47.64618460683344,1425.83,1549.6020671132014,1
2371488,PURCHASE,13.39,4081.49,4074.941477735245,1340.89,1312.2786709702766,1
1384822,TRANSFER,10.59,739.52,683.7999600110186,3678.23,3653.135190358763,1
2300986,DEBIT,11.99,1138.68,1068.8801537617817,3520.26,3419.6295330788234,1
1807402,PURCHASE,6.26,2609.23,2617.322789880155,2499.57,2544.2674796704564,1
1949902,PURCHASE,3.4,9979.99,9997.355897289992,2772.07,2785.5824635964045,1
1135371,PAYMENT,1.0,2021.04,2001.773321104968,932.52,916.8139603337746,1
328821,PAYMENT,5.67,5457.76,5465.825185164457,2260.09,2185.48162059126,1
659987,PAYMENT,471.89,1638.43,1223.6228837006315,157.61,612.3618465804866,1
243877,PAYMENT,35.66,300.6,306.5480942177848,922.93,862.4513945681445,1
1547419,PAYMENT,188.12,1251.71,1022.2835633104569,1252.88,1432.2323588728063,1
920759,PAYMENT,13.71,2042.18,2029.8671589548667,1979.77,2089.5166636086633,1
1761369,PAYMENT,11.45,2679.55,2633.1504901595154,5261.98,5283.240170007979,1
2233437,TRANSFER,157.57,945.79,718.1990390670312,2309.35,2528.5417713745255,1
1592268,CASH_OUT,31.53,3677.96,3678.564002467369,3928.11,4024.9089857043646,1
2213697,PAYMENT,6.38,1162.08,1205.8342692299136,3694.03,3674.00038251955,1
1467172,CASH_OUT,42.93,1993.79,1927.1546813521672,604.52,678.3734683731874,1
1756963,CASH_OUT,90.11,716.5,638.131103881,1036.1,989.6606013066759,1
1858997,TRANSFER,3.62,6259.07,6332.808993123046,5176.76,5194.441348545003,1
785945,PURCHASE,35.08,2658.29,2674.4595214245264,3331.35,3420.2126899835907,1
1418826,PAYMENT,3.92,2013.7,1980.464600307267,3902.18,3932.221666245921,1
286663,PAYMENT,84.45,806.88,718.4479011925572,1916.51,1983.0245984887065,1
781163,PAYMENT,26.49,1042.68,980.7847548775809,520.11,609.3848321289086,0
1857447,PAYMENT,42.76,2660.31,2629.0096955313043,824.38,924.006189664408,1
1429290,TRANSFER,15.47,1203.56,1190.113357948215,4943.2,4956.208355911837,1
994453,PAYMENT,2.37,3362.34,3302.3257533870205,1497.97,1574.8791413467777,1
2112147,PAYMENT,11.83,2969.77,2935.1427164914994,4619.12,4656.853064048786,1
2120711,PAYMENT,61.3,1578.92,1414.3728718943032,5012.84,4993.649319509225,1
521244,PAYMENT,219.72,3583.62,3311.956186191162,3801.52,4037.2507629834968,0
2076967,TRANSFER,28.18,863.79,856.2469256959564,3509.12,3501.4577714152365,1
1399769,TRANSFER,8.81,987.17,985.5235807375901,5742.26,5775.91795969755,1
2495389,PAYMENT,38.2,1924.2,1933.3420567613762,614.03,470.3801974487733,1
1725055,PAYMENT,55.03,2774.63,2722.236356412176,469.29,604.0268988952079,1
444755,PAYMENT,23.55,3844.78,3811.421478518743,1648.4,1727.789053343949,1
488051,PAYMENT,21.88,4469.0,4540.015188556455,2243.61,2344.993190592229,1
825782,DEBIT,25.95,4367.74,4324.826524756215,1389.21,1414.6489753660212,1
439439,PAYMENT,21.16,3237.99,3197.571870353653,2171.43,2250.3986439827822,1
1074093,CASH_OUT,28.71,178.31,152.0804189285111,2763.4,2802.6883763912606,1
415466,DEBIT,180.02,1291.02,1072.1098762086538,243.2,374.03573745022493,1
1264134,PAYMENT,1.75,2594.3,2605.402652921812,467.37,428.55336467923115,1
2573263,PAYMENT,15.09,8469.34,8418.031497350135,3616.85,3614.6801391008285,1
2581434,PURCHASE,6.56,1753.07,1724.9441328242162,2151.27,2220.334473681931,1
1508590,DEBIT,82.84,5483.83,5363.7252109689825,1531.69,1675.3482370649594,1
1565615,PAYMENT,16.96,192.86,87.0105562839807,4764.85,4749.469019352331,1
1894554,CASH_OUT,39.32,1742.24,1582.106038650053,835.99,911.1909635098729,1
521396,DEBIT,111.36,1650.06,1467.5108353066241,447.1,559.2720007222274,1
1154262,PAYMENT,5.49,4143.96,4195.524459057384,4607.09,4565.3564242624825,1
1661015,DEBIT,10.67,780.07,773.157046437848,2034.33,1985.9188424110623,1
947272,PAYMENT,98.39,1033.52,911.1226696808892,510.07,596.9058474375194,1
719778,TRANSFER,5.23,2571.73,2514.5203016104188,414.01,465.90565022372965,1
1536178,PURCHASE,11.11,4539.95,4591.893143259725,3235.54,3221.302456964194,1
1746724,DEBIT,2.94,5489.26,5454.235960611279,2510.14,2552.5877784165073,1
2406126,PAYMENT,103.13,1043.08,897.6947626286195,4584.04,4702.677083669161,1
2149598,PAYMENT,10.0,527.32,422.7273752863895,1433.47,1361.5744008165534,1
711943,TRANSFER,30.61,1561.22,1419.0579868642492,4114.49,4245.496936970681,1
1475790,CASH_OUT,45.2,6005.13,5982.999166745929,4602.06,4707.006758256474,1
2237300,CASH_OUT,7.66,4334.87,4411.526364578062,464.0,401.23506825734927,1
31085,PURCHASE,2.04,560.71,573.4904829283824,1545.84,1567.8434011836139,1
1366291,DEBIT,15.44,2842.14,2840.8584272299254,929.82,1019.056650834216,1
1948939,PAYMENT,15.13,5320.91,5395.6007249904615,1336.39,1372.045102487333,1
2438064,PAYMENT,18.68,5657.75,5664.1123043431335,76.0,73.94774570181035,1
1560336,PAYMENT,18.8,1332.75,1313.562665872294,4285.41,4298.066742059476,0
35903,CASH_OUT,11.04,664.39,681.324456265874,1034.85,1033.3334409324113,1
1252137,TRANSFER,10.54,4629.57,4664.174268917541,664.67,668.1336066821731,1
1998173,TRANSFER,28.71,3157.4,3154.1641324745483,4308.87,4393.800031643264,1
1663900,PAYMENT,7.47,3982.94,3951.1894021469648,3590.43,3621.532643792985,1
612242,PAYMENT,17.91,1384.11,1386.5253361707043,2218.86,2193.617123135709,1
512493,PAYMENT,10.22,3744.87,3700.0022650835863,519.03,515.6337862096311,1
1490017,TRANSFER,28.64,2747.62,2717.4290823993188,5161.53,5170.341996574822,1
869446,PAYMENT,75.97,3998.03,3941.9231030936985,1142.12,1232.555985647707,1
641593,PAYMENT,79.78,4341.7,4353.860583103305,4180.96,4204.892490220867,1
1467130,PAYMENT,94.36,2725.12,2652.6940527331885,3066.13,3085.149066259161,1
1534227,TRANSFER,13.45,3261.14,3248.510471835992,1666.01,1633.065240510297,1
2297905,PAYMENT,14.88,291.24,256.33687352768123,1684.76,1621.6277707992804,1
32101,DEBIT,4.38,2342.73,2309.149655972882,1801.86,1729.8687687385527,1
2775,TRANSFER,13.32,2940.4,2907.7427564672935,630.25,704.7906208761982,1
1684361,CASH_OUT,13.9,7117.87,7105.980261126271,2200.4,2207.8698460923783,1
2587551,CASH_OUT,9.58,473.76,509.97161981896,1035.76,1063.9344249899918,1
2142771,PAYMENT,9.52,4171.54,4098.302861337278,4369.45,4382.009924571652,1
2509907,PAYMENT,2.62,1653.33,1689.0154817551063,1180.62,1189.0801565513411,0
1806210,PURCHASE,4.01,4234.07,4201.797571209188,2036.39,2055.3262163027616,1
2162301,CASH_OUT,21.19,1638.9,1582.6578083651557,557.56,608.1309800298301,1
26616,PURCHASE,22.16,5532.22,5535.595204776938,1461.53,1502.1536580325367,1
746055,CASH_OUT,35.86,227.63,173.01575375168622,1050.96,1226.2389511548079,1
1234215,PAYMENT,14.72,2426.65,2435.7515827043726,1044.17,1007.6262945778989,1
206903,PAYMENT,20.37,3318.11,3317.145076180047,6367.8,6335.170001094282,1
1279894,TRANSFER,90.07,43.97,0.0,2292.47,2355.185854606576,1
1896807,PAYMENT,18.85,2913.94,2961.0100582640516,435.43,388.13005748481544,1
1038218,PAYMENT,9.41,5020.76,4925.349316289205,561.96,556.9594776723483,1
352365,DEBIT,4.81,1798.64,1804.051989784669,506.09,463.07298877145627,1
2384775,PAYMENT,52.3,4251.46,4162.1719110979975,587.6,643.972960353819,1
361309,PAYMENT,2.6,22.9,41.20164386631852,1595.38,1601.6509515705004,1
55863,DEBIT,7.34,1289.34,1211.7228059106972,4365.52,4307.61173848469,1
1917577,DEBIT,33.19,4086.43,4055.791066219169,511.42,582.9315834603705,1
1551899,PAYMENT,2.04,322.44,226.2966655794836,1944.31,1906.241959506931,1
777635,DEBIT,9.61,3030.16,3022.723132303918,3499.09,3461.8047766573573,0
713340,DEBIT,23.45,280.75,257.5793261950326,184.62,230.03745246529473,1
278495,PAYMENT,12.68,6042.74,5996.432501394011,198.99,211.6718085963449,1
2345060,PAYMENT,6.18,5180.8,5154.926229296436,2272.76,2279.0050389064477,1
831257,PAYMENT,9.85,1361.26,1332.9178767078263,5703.03,5663.244206263423,1
1846357,TRANSFER,53.54,2385.05,2254.030125805952,2769.81,2767.696894452371,1
1879262,PAYMENT,180.85,772.29,526.6174005850467,74.05,294.77772502323825,1
1873233,PURCHASE,23.75,5121.38,5107.03731621453,34.21,54.27264766229385,1
1323173,CASH_OUT,1.85,1412.8,1464.3572970053146,1078.46,1091.7671602596884,1
1722750,CASH_OUT,39.71,1437.78,1437.4073815762129,1892.75,1940.089675983418,1
1722199,PURCHASE,12.48,157.6,43.67269931473763,644.62,690.9834024411745,1
700033,DEBIT,5.4,1185.44,1242.0408918980493,793.46,795.9871299498316,1
913438,PAYMENT,7.69,4542.22,4599.58093114781,429.34,425.4329779759273,1
134445,PAYMENT,8.09,2255.77,2210.329967983182,3314.29,3358.2367688605614,1
403551,CASH_OUT,3.7,1394.41,1354.3229002495825,546.41,661.8433766952659,1
1845700,PAYMENT,18.62,3952.07,3907.5660716189354,1570.14,1526.6570136847859,1
1213705,PAYMENT,180.15,2214.78,2051.2172043435144,1661.7,1814.417999248407,1
2250989,TRANSFER,5.37,4850.7,4830.157222984229,215.61,235.6285097738176,1
714647,PURCHASE,173.61,40.04,0.0,3115.18,3179.9911990307023,1
907179,PAYMENT,25.78,2816.21,2725.3154944716543,5267.35,5348.648556936478,1
871535,CASH_OUT,17.97,4662.71,4591.15219731784,3343.62,3401.336557261536,1
1783611,PAYMENT,13.65,6660.11,6602.680134786302,267.35,282.502619064697,1
2274749,CASH_OUT,7.63,1280.95,1232.4777267801635,1846.29,1877.2385330479667,1
1742166,PAYMENT,28.51,1478.83,1471.6888658632136,1308.87,1412.7228162531333,1
1035408,DEBIT,37.58,1947.79,1922.4978550954802,4629.63,4681.669634252056,1
1461312,PAYMENT,1.09,909.4,941.2273471799126,1451.75,1389.582923251295,1
2575606,CASH_OUT,424.81,2055.55,1684.822630043286,2010.87,2483.7015993167192,1
859625,PAYMENT,2.29,4080.91,4098.33810162471,2577.07,2625.683255402963,1
496440,PAYMENT,10.73,3258.01,3158.167814001787,202.11,223.25211840112237,1
1471926,PAYMENT,0.93,3671.51,3649.687359105446,2787.99,2919.672918077047,1
1452137,PAYMENT,14.56,1770.76,1742.0544378408556,2513.94,2523.2569658059256,1
2269409,PAYMENT,11.54,521.19,522.5429903363807,1757.99,1679.8194394440532,1
1819400,PAYMENT,10.87,1268.25,1210.2025751278316,3294.41,3318.251928642544,1
1272597,CASH_OUT,28.94,8349.88,8394.93912650434,402.51,438.78912318005365,1
1703820,CASH_OUT,14.99,438.88,403.8227138238596,1964.31,2090.6365565775072,1
1643608,PAYMENT,38.33,363.59,308.72073749025014,1262.2,1318.3670416049397,1
295599,CASH_OUT,4.55,4936.4,4922.071459956873,3372.46,3364.9441127207306,1
1557009,PAYMENT,22.04,5131.65,5083.835693578316,3392.44,3351.715847422146,0
945522,TRANSFER,9.41,1720.63,1624.458808888541,2361.48,2461.2811297932726,1
2413515,PAYMENT,12.88,2264.66,2313.8342110960243,3392.82,3291.6302030674187,1
597904,TRANSFER,27.78,8320.04,8260.524340506434,2750.24,2801.4851380658065,1
116841,PAYMENT,10.97,3107.95,3128.4718081215115,184.25,94.76135171118624,1
1713422,PURCHASE,17.7,3074.57,3035.6014334620963,1485.43,1488.5410581132116,1
169934,PAYMENT,5.03,1022.63,986.1435815218931,1247.14,1234.39841004036,1
1631734,PAYMENT,74.78,2941.43,2804.4019974435405,5233.49,5273.942130843856,1
1135270,PAYMENT,48.14,2227.03,2089.815303334485,1636.17,1665.8059370040826,1
237068,DEBIT,22.65,3620.98,3576.0632594021245,3710.28,3739.940029825417,1
830288,TRANSFER,15.01,5249.52,5210.124885639641,6801.66,6793.623069446533,1
2198559,CASH_OUT,17.72,3138.51,3192.6011355519745,1267.86,1279.6751417208604,1
1604243,PURCHASE,72.88,3300.41,3231.119082043186,3736.89,3775.033811860033,1
851161,PURCHASE,44.22,9642.02,9654.87701910191,3332.35,3364.463056531203,1
1285076,CASH_OUT,74.37,1987.15,1837.685525566686,4113.5,4236.512717177254,1
578641,PAYMENT,13.33,2664.92,2654.1823475239744,2977.83,2968.088052944634,1
705356,DEBIT,35.88,3188.99,3180.6452342424036,2993.46,3107.410788528085,1
1849039,PAYMENT,83.63,3273.52,3195.5024202994596,4350.02,4482.219268034984,1
1638846,CASH_OUT,6.61,1700.86,1701.7576285505813,909.05,956.7263568180008,1
36683,CASH_OUT,6.13,4455.19,4436.587993918766,5069.62,5076.119470080408,1
2214949,CASH_OUT,27.95,752.16,664.4931719061408,549.8,530.1989474866143,1
1459410,TRANSFER,4.56,3219.95,3147.0660481302857,167.38,176.88593714150187,1
324934,TRANSFER,2.27,577.36,610.4235648680515,1208.55,1298.7633041917704,1
1802466,PURCHASE,82.23,1332.65,1217.3891958113054,869.33,910.3038152534393,1
2382865,PAYMENT,101.36,588.72,466.04306359836556,618.93,734.9819083023785,1
